q,n_train,n_test,test_train_spearman,test_train_pearson,test_train_rmse,test_train_mae,test_train_norm_stress,test_test_spearman,test_test_pearson,test_test_rmse,test_test_mae,test_test_norm_stress,layer,label,realization,repetition,fold,seed
7,51,13,0.955888282250957,0.9954089514977431,0.00046515968322648665,0.0003211765503168715,0.08286417892342374,0.8158550310449044,0.7705380139158152,0.0008467452536478994,0.0006078986955348958,0.3308587801679766,middle,oracle,0,6,3,4755637
8,51,13,0.9618018217145488,0.9954924907221451,0.00045782369506408024,0.00031482545364427836,0.08155733600992518,0.8468114164316696,0.8693831795530165,0.0006640377471336816,0.000501499104966151,0.25946731682950747,middle,oracle,0,6,3,4755638
9,51,13,0.9644643288606023,0.9959733279858876,0.00043313824203192734,0.00029582098514494394,0.07715983581671494,0.8618090769989503,0.8555623525959245,0.0007400236901078065,0.0005350631589416575,0.28915820236328876,middle,oracle,0,6,3,4755639
1,52,12,0.7464592665761206,0.9663602655631781,0.0013537129552593052,0.0009491328848263569,0.23006313922053925,0.7129318442751279,0.7652541680477756,0.0013344484089311943,0.0010049749006516943,0.3984321655287581,middle,oracle,0,6,4,4755641
2,52,12,0.847958661563156,0.982011459308928,0.0009447626991556802,0.0006613896328142276,0.16056215724447365,0.7049159795428452,0.6952490314982118,0.0011331497483549006,0.0008004971533950558,0.3383295338236559,middle,oracle,0,6,4,4755642
3,52,12,0.8859124830225954,0.9874669152140868,0.0007787299143359536,0.0005519308883866043,0.13234493176786755,0.5344536060953973,0.48726006553592044,0.0014673428517506465,0.0009899029714565673,0.4381110472936224,middle,oracle,0,6,4,4755643
4,52,12,0.9105011482899124,0.9895192078215737,0.0006979498147737681,0.0004812120269537641,0.11861637637536619,0.7729673311762866,0.7488380957319832,0.0009726353134225202,0.0006806438568832982,0.2904040288129704,middle,oracle,0,6,4,4755644
5,52,12,0.9276739350537104,0.9910259554461356,0.0006440664847258136,0.00043227772466860676,0.10945891946079138,0.7685419058553388,0.7508823666739467,0.0011114648369159278,0.0008071313050980796,0.3318549738735644,middle,oracle,0,6,4,4755645
6,52,12,0.9338602790467959,0.9917656748345802,0.0006156389786073302,0.0004138800957185307,0.10462767272386654,0.7862853564346103,0.7169022164999732,0.0009802582436212466,0.0006809105796525861,0.2926800408089574,middle,oracle,0,6,4,4755646
7,52,12,0.9488939869119646,0.9928718735253075,0.0005723256563285467,0.0003824500931912238,0.09726658568188054,0.785742615593362,0.7596788901526433,0.0009472043014835266,0.000683954637123535,0.2828109790625073,middle,oracle,0,6,4,4755647
8,52,12,0.9507459686381036,0.9932150687754806,0.0005583779337034708,0.00035292099754396746,0.09489617411151359,0.700448804926417,0.6512292079073156,0.0011076893374645704,0.0007504225780195215,0.33072770629822085,middle,oracle,0,6,4,4755648
9,52,12,0.954927176194592,0.9934910470574498,0.0005471562702782009,0.00034304407825448604,0.09298905554190563,0.6617472080158648,0.6670696739431393,0.0011036821935455736,0.0007795088923420199,0.3295312756092966,middle,oracle,0,6,4,4755649
1,51,13,0.7374211340035539,0.9734469213162654,0.0012318163115378035,0.0008714429787361443,0.21253704768721635,0.19447640966628307,0.15721607617960082,0.0016382857751399134,0.0011848384729565833,0.5832544518015018,middle,oracle,0,7,0,5547501
2,51,13,0.7993737743004938,0.9845051127026434,0.0008862176566187372,0.0006323514700775353,0.1529076069068186,0.6058624919384413,0.6421766582478993,0.0009457630757221017,0.0006652883807165478,0.3367059231270485,middle,oracle,0,7,0,5547502
3,51,13,0.8472377157465831,0.9896326159674957,0.000706025025588108,0.0005195710450030851,0.12181724915174799,0.5882851325889299,0.5747746989100004,0.0009541719864643215,0.0006632056434892155,0.3396996222115579,middle,oracle,0,7,0,5547503
4,51,13,0.8823382002535438,0.9922077324260022,0.0006054606380398316,0.00045088779240010383,0.10446591370360739,0.5761706647782597,0.5648567546745706,0.0010515287134518015,0.0007040852416501303,0.3743600857826474,middle,oracle,0,7,0,5547504
5,51,13,0.9099583251873951,0.9942496258517858,0.0005162855636200791,0.0003832057557973887,0.08907968536181751,0.3244477041945396,0.3684237097210474,0.001293951132822886,0.001002026326615174,0.46066612436288246,middle,oracle,0,7,0,5547505
6,51,13,0.9138738931337438,0.994437209970295,0.0005080503550329759,0.00037920190546514147,0.087658786073671,0.6246538271854727,0.6587447899933071,0.0008035480178131162,0.0005785943699511882,0.28607521699670907,middle,oracle,0,7,0,5547506
7,51,13,0.9390364015150703,0.9955316222994475,0.00045497981085600983,0.0003246619833968034,0.07850201759051538,0.13633202240797176,0.15784518608070996,0.0013210130749439976,0.000981968531824442,0.47030058402556557,middle,oracle,0,7,0,5547507
8,51,13,0.9453066466080313,0.9958777949170738,0.0004370097177983344,0.0003171853231212747,0.07540146559313614,0.36708860759493667,0.3956138178320948,0.0012377539056189985,0.0009913935676447206,0.44065906366386093,middle,oracle,0,7,0,5547508
9,51,13,0.9423634442899346,0.9963875292426151,0.00040837950860644776,0.0002875532421714214,0.0704616218199079,0.35980475220981545,0.4049607728722707,0.0012345924151856379,0.0009969882023674842,0.43953352537404217,middle,oracle,0,7,0,5547509
1,51,13,0.7758393555630841,0.975551953261354,0.0012547967649298622,0.0009016613303072932,0.21626776205445888,0.6794344895610718,0.6226982567278404,0.001437817258721594,0.0010233972857445364,0.4616006418957192,middle,oracle,0,7,1,5547511
2,51,13,0.8543283879046691,0.9850538015710433,0.0008818652782698668,0.0006320506312522758,0.15199196833729256,0.6714171904045322,0.5960241079073315,0.0013239584440180234,0.0008011420457874537,0.4250471079651388,middle,oracle,0,7,1,5547512
3,51,13,0.8940729631215049,0.9893521087160004,0.0007161699648705535,0.0005159141010343567,0.12343391366794958,0.6110977629964971,0.5634440167202425,0.0013460975827512115,0.0008046033460345339,0.43215471540848277,middle,oracle,0,7,1,5547513
4,51,13,0.9256990368000965,0.9923126906272416,0.0006033333435021137,0.00043182797453072486,0.10398620367763668,0.6211130641510388,0.5705042257449611,0.0013090066666361275,0.0008693734832545155,0.4202469499512465,middle,oracle,0,7,1,5547514
5,51,13,0.9346243362261226,0.9927955931609378,0.0005806223527122744,0.0004086039148105268,0.1000719003502508,0.8557391975113493,0.7858719602287567,0.0009540575761301269,0.0006418015623761712,0.3062931585191206,middle,oracle,0,7,1,5547515
6,51,13,0.949132410216662,0.9936336697432933,0.0005432126282440509,0.00037371418546555907,0.09362422881017567,0.8506303822759518,0.8183652375399838,0.0008505935288748897,0.000588018852798964,0.2730767881240326,middle,oracle,0,7,1,5547516
7,51,13,0.9546005514587502,0.9945879558059392,0.000499351492954008,0.00034181670070333503,0.08606463841636744,0.8152227519316126,0.7209275899037129,0.0010684440243193837,0.0007414812390772748,0.3430160852944461,middle,oracle,0,7,1,5547517
8,51,13,0.9589996463825526,0.9952032370268415,0.0004700828534979384,0.0003093402157433545,0.08102010584308111,0.7395768788173851,0.6500550499478555,0.0012350737227653694,0.0008498012389741728,0.3965113228115877,middle,oracle,0,7,1,5547518
9,51,13,0.9640268775612353,0.9952630364038618,0.0004664857682049371,0.00030963521985449154,0.08040013804592164,0.8201292378507569,0.7515221886174669,0.0009798729421441404,0.0006954296615360032,0.31458099165685655,middle,oracle,0,7,1,5547519
1,51,13,0.893949518185934,0.988392441192927,0.0014714272223024043,0.0009839985726999706,0.14312071223940825,0.9192706028149065,0.9930550035984068,0.0015449234981536406,0.0010470545751758342,0.10662662643935493,middle,oracle,0,7,2,5547521
2,51,13,0.926395813050839,0.9914752537949402,0.0012028012938470152,0.0006940960131845242,0.1169923834822784,0.9571314761188179,0.9954755995569242,0.0012411856391980002,0.0008460876980076609,0.08566342453255621,middle,oracle,0,7,2,5547522
3,51,13,0.9487412816499555,0.993401667591784,0.0010429526496788092,0.0006068728777876889,0.10144445052501007,0.9276419782748895,0.9961306638690014,0.0011457324735844668,0.0007167808480736855,0.07907549377450133,middle,oracle,0,7,2,5547523
4,51,13,0.9563684328158968,0.9932975492434609,0.001043981505714528,0.0005523788683719686,0.10154452384592733,0.9542229921976756,0.9939165990281836,0.001414446730811249,0.0007339118347779012,0.09762145722090586,middle,oracle,0,7,2,5547524
5,51,13,0.9662964444070384,0.9940576148044674,0.000981521819755207,0.0005126291576299719,0.09546928301494682,0.955588715082386,0.9955161145889854,0.001227494679266824,0.0006764394109580465,0.08471850986725249,middle,oracle,0,7,2,5547525
6,51,13,0.971098691220158,0.9945371547320403,0.0009394760105217723,0.00047062833019674685,0.09137963041578163,0.9348499601664157,0.9967300290140529,0.0010314016721029492,0.0006652697937044429,0.07118467738478941,middle,oracle,0,7,2,5547526
7,51,13,0.9755266503533785,0.9945710000850543,0.0009356911227291169,0.0004458007393910011,0.09101148727664392,0.9427408035002971,0.9944418398306571,0.0013419341509980666,0.0009556594580027383,0.0926168263967036,middle,oracle,0,7,2,5547527
8,51,13,0.9768793153228352,0.9946735253609545,0.0009266159274728923,0.00043510258644278993,0.09012877395647699,0.9290582834886632,0.9947947047700728,0.001299745187447976,0.0007359882545342098,0.08970505318482917,middle,oracle,0,7,2,5547528
9,51,13,0.9809266457087524,0.9947549691002218,0.0009192442478675127,0.00041028855984464463,0.08941175579918628,0.9564991970055261,0.9953894664199143,0.0012333099600768571,0.0007269970422882972,0.08511986551710336,middle,oracle,0,7,2,5547529
1,51,13,0.6655953282309426,0.9669233618101349,0.0013808857228928494,0.0009669039370511192,0.2349254196922222,0.5857560161357629,0.5943831115159347,0.0015909816037361685,0.0012482962908744405,0.45840593295506105,middle,oracle,0,7,3,5547531
2,51,13,0.7842784927628655,0.9803517285440926,0.000978612002636723,0.0006767322898315768,0.16648795162691207,0.5215923317189141,0.5274945400465496,0.001483202358699823,0.001173793202073096,0.4273517427255484,middle,oracle,0,7,3,5547532
3,51,13,0.8581268931586141,0.9844151590875261,0.0008403437629157297,0.000573759456324398,0.1429648434449328,0.5553307452041629,0.6097782161933476,0.0012436173350712798,0.0009409167298424567,0.35832065146679914,middle,oracle,0,7,3,5547533
4,51,13,0.8657835261704087,0.9879308167060484,0.0007401619348795857,0.0005195892648582953,0.125921247724629,0.6841133549994309,0.7173270679875495,0.0011360148166747177,0.0009036974721987304,0.32731738108450387,middle,oracle,0,7,3,5547534
5,51,13,0.893698798968893,0.9894613300706692,0.0006918331300639857,0.00045994884009257516,0.11769923154595256,0.5531051227253757,0.6017823375482237,0.0011646656270845063,0.0008979982996375807,0.3355724743206389,middle,oracle,0,7,3,5547535
6,51,13,0.9125727802187684,0.9905649632712574,0.000650455809227579,0.00042513915554747,0.1106598478358591,0.6015377028035256,0.6670677824432932,0.0011626849550995873,0.0009440236070230223,0.335001787779077,middle,oracle,0,7,3,5547536
7,51,13,0.9276453739113334,0.9913931222431482,0.0006220750674903248,0.0003741989202152773,0.10583152819052782,0.5438485565067842,0.6197584905663537,0.0012150874886168992,0.0009462907350836505,0.350100411301688,middle,oracle,0,7,3,5547537
8,51,13,0.9307702025172225,0.9919044889103723,0.0006026874908468015,0.0003738363583122454,0.10253318531950935,0.6900314874998419,0.7068565616542833,0.0010999932765880717,0.0008975944467398497,0.31693857616864557,middle,oracle,0,7,3,5547538
9,51,13,0.9400791776969669,0.99220672087745,0.000591363497193219,0.00035708982577223,0.10060667256211273,0.6070764678359615,0.6130616494014791,0.001308080620193482,0.0011562000458324624,0.37689431208512236,middle,oracle,0,7,3,5547539
1,52,12,0.7587478948018275,0.9835448083732055,0.0010664612835396751,0.000817610903298343,0.195025257943666,0.5827575409664962,0.6485025429803734,0.0008537473765445855,0.0006381429677883826,0.46553453844301007,middle,oracle,0,7,4,5547541
2,52,12,0.8500341770588961,0.9884855286555712,0.0007735168918673939,0.0005490086032981747,0.1414541096696166,0.610186828097276,0.5904484146545222,0.0007008020044873733,0.0004669184893836563,0.3821359182612116,middle,oracle,0,7,4,5547542
3,52,12,0.890740338313372,0.9915239512543812,0.0006282800038901405,0.00045015573423819107,0.11489443799856772,0.47521135580837076,0.5232139181762329,0.0007615044077694132,0.0005149633999345851,0.41523595003953484,middle,oracle,0,7,4,5547543
4,52,12,0.9114428447956537,0.9931209353661437,0.0005626341033488345,0.0004003236588900655,0.10288968087928484,0.6617472080158648,0.7037019320946796,0.0005562229499597141,0.00039076254275643784,0.3032993147562336,middle,oracle,0,7,4,5547544
5,52,12,0.9232185701938511,0.9939072165144762,0.000526678729960591,0.00036338877516886624,0.09631447174817706,0.724371151236823,0.7639808522787609,0.0005330287186613958,0.0003859369079893713,0.2906518782209611,middle,oracle,0,7,4,5547545
6,52,12,0.9354261019878998,0.9945673747845698,0.0004928818174999569,0.00032770618786909743,0.0901339833684604,0.5922763803360819,0.6338745289233547,0.0006393875756490845,0.00047529060402952953,0.34864763054466275,middle,oracle,0,7,4,5547546
7,52,12,0.938075713050994,0.9950990348152401,0.000469804029979129,0.00030673994868002553,0.08591371627251838,0.6788226698674461,0.7318537925419379,0.0006036236990977534,0.00046669909171718474,0.32914617118950507,middle,oracle,0,7,4,5547547
8,52,12,0.9424164958636869,0.9953571678705467,0.0004569292252885085,0.00029594574173878344,0.08355928283502063,0.6741049994781338,0.714760413464167,0.0006047639353555468,0.00043847234487851585,0.3297679234485121,middle,oracle,0,7,4,5547548
9,52,12,0.9511415236448945,0.9956872028727691,0.0004402418531888826,0.00026988167044599736,0.08050763989367574,0.7632397453292976,0.7686925715932424,0.0005511246367032763,0.0004162290401326884,0.3005192875797171,middle,oracle,0,7,4,5547549
1,51,13,0.810206623269609,0.989258953421126,0.0014255981775479478,0.000963995133806161,0.13752895890194367,0.5810518595328722,0.9907028376409059,0.0020159806087051272,0.0012728029932102909,0.14281266626475572,middle,oracle,0,8,0,6339401
2,51,13,0.8717024596588703,0.992407988509953,0.0011510604784074085,0.0007124884038459681,0.11104401767742844,0.8489864565813933,0.991842305376758,0.0015823052589157922,0.0008735368985215946,0.11209097542642163,middle,oracle,0,8,0,6339402
3,51,13,0.9057060630321865,0.9938749134717685,0.0010132532638600718,0.0005982142066161182,0.09774961042834612,0.813199458769079,0.9898453926862517,0.001721785748799313,0.0009305141008074414,0.12197181483835144,middle,oracle,0,8,0,6339403
4,51,13,0.9223462591737539,0.9944706764869701,0.0009535392579884665,0.0005603561689315164,0.09198893733776185,0.7760467380720545,0.987537429193364,0.001916488940079845,0.0012050116828579676,0.13576464685119977,middle,oracle,0,8,0,6339404
5,51,13,0.9394958818473026,0.9946118735643474,0.0009378828865209451,0.0005055788449292098,0.09047855067900933,0.6219223814160523,0.9899696492378373,0.001769592793160371,0.0011015472151109963,0.1253584800879867,middle,oracle,0,8,0,6339405
6,51,13,0.9479930356962565,0.995169038628924,0.0008871404967321726,0.00048476860190806474,0.0855833788488589,0.8564220589537045,0.9908162370985135,0.0016575921742225934,0.0009413718913921814,0.11742432291170282,middle,oracle,0,8,0,6339406
7,51,13,0.9587452213468984,0.9955581874902132,0.0008499455241344884,0.0004456371562120211,0.08199514063537831,0.8052580331061343,0.9904613271214947,0.0016654137267758944,0.0009195339186316869,0.11797840402222713,middle,oracle,0,8,0,6339407
8,51,13,0.9627721697304452,0.9955893824525675,0.0008464454551152415,0.0004226205043890661,0.08165748528769128,0.7868966476561413,0.9894592098480353,0.0017759110106519431,0.0011029651983442833,0.12580606449535436,middle,oracle,0,8,0,6339408
9,51,13,0.9679843624336719,0.9957619603552308,0.0008294629464741876,0.00040524165297492574,0.0800191647779354,0.7147662464118159,0.9899489244044753,0.0018461012757321745,0.0010014829481021924,0.13077836376185195,middle,oracle,0,8,0,6339409
1,51,13,0.7526538190601945,0.9774187905364162,0.0012376029661747094,0.0009009396414816341,0.21430490546658704,0.7450650615207577,0.8001762895499164,0.0011204604704881758,0.0008135512139177253,0.3910127550305187,middle,oracle,0,8,1,6339411
2,51,13,0.8344062776237894,0.9863810275978382,0.0008520077768741198,0.0006134567426760482,0.14753475150772183,0.7476447603029881,0.7785471835632866,0.0010431992044134882,0.0007799124897626835,0.3640505004033231,middle,oracle,0,8,1,6339412
3,51,13,0.8786049174071853,0.9893661391095265,0.000709276218523619,0.0005197797063863103,0.12281917312320406,0.7706091376977453,0.8368912618885932,0.0008823510527084494,0.0006124652029111809,0.3079185077125397,middle,oracle,0,8,1,6339413
4,51,13,0.9051039498591211,0.9910233429627933,0.000647724577350241,0.0004619196142536272,0.11216081256372237,0.8139329025404974,0.8350308153447621,0.0008338234593372948,0.0006255799986162764,0.2909835881157879,middle,oracle,0,8,1,6339414
